Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Fish, seafood, amphibians, reptiles and invertebrates",Other fish offal,9.3,9.3,276,9.3,9.3,9.3,9.3
"Fish, seafood, amphibians, reptiles and invertebrates",Oysters,19,72.9,82,186,70,90,140
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Baking",99,99,99,99,99,99,99
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Cooking in water",86,86,86,86,86,86,86
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Frying",99,99,99,99,99,99,99
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Steaming",86,86,86,86,86,86,86
"Fish, seafood, amphibians, reptiles and invertebrates",Pacific salmon (generic),20,22,22,22,12,20,12
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Baking",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Cooking in water",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Steaming",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates",Perch,109,95,95,80,110,109,95
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, golden",7.75,7.75,7.75,7.75,7.75,7.75,7.75
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Baking",120,60,115,60,60,120,60
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Cooking in water",120,120,120,120,120,120,120
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Frying",,117,117,117,117,,117
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Steaming",120,120,120,120,120,120,120
"Fish, seafood, amphibians, reptiles and invertebrates",Pike,50,32,32,20,50,50,32
"Fish, seafood, amphibians, reptiles and invertebrates",Pike-perch,54,53,53,53,54,54,53
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Baking",65,65,65,65,65,65,65
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Cooking in water",67,67,67,67,67,67,67
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Frying",65,65,65,65,65,65,65
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Steaming",67,67,67,67,67,67,67
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Baking",39,46,39,46,46,39,39
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Cooking in water",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Frying",,39,39,39,39,,39
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Steaming",39,39,39,39,39,39,39
"Fish, seafood, amphibians, reptiles and invertebrates",Plaice,45,61,61,61,16,45,45
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Baking",74,35,74,35,54,74,54
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Cooking in water",77,77,77,77,53,77,27
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Frying",74,35,74,35,101,74,101
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Steaming",77,35,77,35,53,77,27
"Fish, seafood, amphibians, reptiles and invertebrates","Pomfret, atlantic",32,32,32,32,32,32,32
"Fish, seafood, amphibians, reptiles and invertebrates",Rays,9,31,31,31,31,9,31
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Baking",50,50,50,50,50,50,50
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Cooking in water",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Steaming",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates",River eels,19,17,17,31,20,19,19
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Baking",20,26,20,26,26,20,20
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Cooking in water",20,20,20,20,20,20,20
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Frying",20,20,20,20,20,20,20
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Steaming",20,20,20,20,20,20,20
"Fish, seafood, amphibians, reptiles and invertebrates",Roaches,96.4,96.4,96.4,96.4,96.4,96.4,96.4
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon roe, atlantic",20,20,20,20,20,20,20
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Baking",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Cooking in water",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Steaming",12,12,12,12,12,12,12
"Fish, seafood, amphibians, reptiles and invertebrates",Sardines and sardine-type fishes,85,85,85,33,84,85,84
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Baking",102,85,102,85,130,102,130
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Cooking in water",,101,101,101,,,101
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Frying",102,102,102,102,102,102,102
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Steaming",,101,101,101,,,101
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens",69,28,69,24,24,69,24
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Baking",83,83,83,83,83,83,83
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Cooking in water",85,120,85,120,29,85,29
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Frying",,120,83,120,120,,83
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Steaming",85,85,85,85,29,85,29
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bass,130,70,130,,130,130,130
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Cooking in water",74,74,74,74,74,74,74
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Steaming",74,74,74,74,74,74,74
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bream,40,38,40,38,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Cooking in water",10,10,10,10,10,10,10
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Steaming",10,10,10,10,10,10,10
"Fish, seafood, amphibians, reptiles and invertebrates",Sea-squirts and other tunicates,57,57,57,57,57,57,57
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Baking",57,57,57,57,57,57,57
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Cooking in water",51,121,51,121,84,51,84
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Frying",57,57,57,57,57,57,57
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Steaming",51,51,51,51,84,51,84
"Fish, seafood, amphibians, reptiles and invertebrates",Shads,20,20,20,20,20,20,20
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Baking",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Cooking in water",42,42,42,42,42,42,42
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Frying",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Steaming",42,42,42,42,42,42,42
"Fish, seafood, amphibians, reptiles and invertebrates",Sharks,13,5,5,5,13,13,18
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Baking",11,46,11,46,46,11,11
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Cooking in water",11,46,11,46,46,11,11
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Frying",11,46,11,46,46,11,11
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Steaming",11,46,11,46,46,11,11
"Fish, seafood, amphibians, reptiles and invertebrates",Shrimps and prawns,92,92,92,118,79,92,79
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Baking",110,83.2,110,83.2,83.2,110,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Cooking in water",,83.2,116,83.2,134,,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Frying",110,83.2,110,83.2,83.2,110,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Steaming",,83.2,116,83.2,134,,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common",58,92,92,110,92,58,92
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Baking",,83.2,110,83.2,83.2,,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Cooking in water",115,83.2,116,83.2,134,115,320
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Frying",,83.2,110,83.2,83.2,,110
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Steaming",115,83.2,97,83.2,134,115,134
"Fish, seafood, amphibians, reptiles and invertebrates",Smelt,30,60,30,60,60,30,30
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Baking",37,37,37,37,37,37,37
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Cooking in water",37,37,37,37,37,37,37
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Frying",37,37,37,37,37,37,37
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Steaming",37,37,37,37,37,37,37
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked herring,38.4,62.4,38,66,9,38.4,53
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked salmon,,4.6,,19,9,14.5,19
"Fish, seafood, amphibians, reptiles and invertebrates",Snails,170,170,170,170,170,,170
"Fish, seafood, amphibians, reptiles and invertebrates",Sole,29,29,29,12,17,29,29
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Baking",35,57.2,35,57.2,57.2,35,35
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Cooking in water",35,35,35,35,16,35,16
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Frying",35,35,35,35,35,35,35
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Steaming",35,96,35,96,16,35,16
"Fish, seafood, amphibians, reptiles and invertebrates",Spiny and rock lobsters,68,68,68,68,68,68,68
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Baking",74,74,74,74,74,74,74
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Cooking in water",64,63,64,63,63,64,64
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Frying",82,82,82,82,82,82,82
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Steaming",64,64,64,64,64,64,64
"Fish, seafood, amphibians, reptiles and invertebrates",Sprat,,170,170,170,,,97
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Baking",40,40,40,40,40,40,40
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Cooking in water",42,42,42,42,42,42,42
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Frying",40,40,40,40,120,40,120
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Steaming",42,42,42,42,42,42,42
"Fish, seafood, amphibians, reptiles and invertebrates",Squids,13,13,13,144,27,13,13
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses",13,18,13,18,27,13,13
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses, PROCESS Frying",27,27,27,27,27,27,27
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, PROCESS Frying",12.7,12.7,12.7,12.7,12.7,12.7,12.7
"Fish, seafood, amphibians, reptiles and invertebrates",Stockfish,70,60,60,60,70,70,70
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Baking",84,84,84,84,84,84,84
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Cooking in water",210,84,84,84,84,210,84
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Steaming",210,84,84,84,84,210,84
"Fish, seafood, amphibians, reptiles and invertebrates",Sturgeon,18,18,18,18,18,18,18
"Fish, seafood, amphibians, reptiles and invertebrates",Sturgeon roe,10,50,51,276,50,10,50
"Fish, seafood, amphibians, reptiles and invertebrates",Tilapia,,120,120,120,120,,120
"Fish, seafood, amphibians, reptiles and invertebrates",Trouts,127,,,,,127,
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Baking",14,12,14,17,21,14,21
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Cooking in water",,15,15,15,35,,36
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Frying",14,14,14,14,35,14,35
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Steaming",,10,15,10,35,,36
"Fish, seafood, amphibians, reptiles and invertebrates",Tuna and bonito (generic),16,11,40,38,12,16,16
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Baking",47,22.7,47,22.7,22.7,47,47
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Cooking in water",50,50,50,50,50,50,50
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Frying",19.6,47,47,47,47,13,47
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Steaming",47,47,47,47,47,47,47
"Fish, seafood, amphibians, reptiles and invertebrates","Water snails, conches and whelks, PROCESS Cooking in water",84,121,84,121,84,84,84
"Fish, seafood, amphibians, reptiles and invertebrates",Whitefishes or coregonus,60,18,18,89,60,60,18
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Baking",22,22,22,22,22,22,22
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Cooking in water",22,22,22,22,22,22,22
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Frying",22,22,22,22,22,22,22
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Steaming",22,22,22,22,22,22,22
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffish,35,20,20,20,35,35,20
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Baking",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Cooking in water",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Frying",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Steaming",25,25,25,25,25,25,25
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffishes,35,70,20,70,35,35,20
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Baking",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Cooking in water",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Frying",24,24,24,24,24,24,24
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Steaming",25,25,25,25,25,25,25
Food products for young population,"Biscuits, rusks and cookies for children",62,62,62,104,520,62,520
Food products for young population,Cereals with an added high protein food which have to be reconstituted with water or other protein-free liquid,480,480,480,480,480,480,480
Food products for young population,"Follow-on formulae, liquid",62,62,62,62,62,62,62
Food products for young population,"Follow-on formulae, powder",630,630,630,630,630,630,630
Food products for young population,"Infant formulae, liquid",62,62,62,62,62,62,62
Food products for young population,"Infant formulae, powder",404.2,420,422,420,422,404.2,420
Food products for young population,"Pasta for children (dry, to be cooked)",23,23,23,23,23,23,23
Food products for young population,Ready-to-eat cereal-based meal for children,,85,20,85,20,,20
Food products for young population,Ready-to-eat dairy-based meal for children,,16,16,16,16,,16
Food products for young population,Ready-to-eat fish-based meal for children,11,19.6,40,19.6,40,11,40
Food products for young population,Ready-to-eat fruit-based meal for children,20.8,20,20,20,29,20.8,20
Food products for young population,Ready-to-eat meat-based meal for children,9.1,19.6,20,19.6,20,9.1,20
Food products for young population,Ready-to-eat mixed meal for children,19.6,19.6,19.6,19.6,19.6,19.6,19.6
Food products for young population,Ready-to-eat vegetable-based meal for children,15,30,30,30,30,15,30
Food products for young population,Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,111,,111,,,111,
Fruit and fruit products,American persimmons,12.1,56,8,56,12.1,12.1,8
Fruit and fruit products,Apples and similar-,3.5,2.5,5,2.5,4,3.6,4
Fruit and fruit products,"Apples and similar-, PROCESS Baking",,6,6,6,16,16,4
Fruit and fruit products,"Apples and similar-, PROCESS Cooking in water",6,6,6,6,4,6,4
Fruit and fruit products,"Apples and similar-, PROCESS Steaming",6,6,6,6,4,6,4
Fruit and fruit products,Apricots,31,13.4,16,16,20,14,15
Fruit and fruit products,Arbutus berries,47.4,47.4,47.4,47.4,47.4,47.4,47.4
Fruit and fruit products,Avocados,15,10.7,14,13,11,11,11
Fruit and fruit products,Bilberries (European blueberries),19,10,10,10,15,19,12
Fruit and fruit products,Blackberries,32,32.3,44,36,60,32,41
Fruit and fruit products,Blackcurrants,72,58,46,60,30,72,60
Fruit and fruit products,Blueberries,15,6,10,41,5,15,5
Fruit and fruit products,"Candied fruit, cherry",13,13,13,56,56,13,56
Fruit and fruit products,"Candied fruit, mixed fruit",60,60,60,60,60,60,60
Fruit and fruit products,"Candied fruit, orange peel",250,21,21,65,250,250,21
Fruit and fruit products,Canned fruit cocktail,7.3,12,12,5,14,6,14
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In diluted sweet liquid-syrup",7.3,12.9,7,5,14,7.3,5
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In fruit/vegetable juice",6,7,7,7,9,7,9
Fruit and fruit products,Canned or jarred apple,9,8,8,8,9,9,8
Fruit and fruit products,"Canned or jarred apple, MEDIUM In diluted sweet liquid-syrup",6.26,5,5,5,6.26,6.26,5
Fruit and fruit products,"Canned or jarred apple, MEDIUM In fruit/vegetable juice",5,5,5,5,5,5,5
Fruit and fruit products,Canned or jarred apricot,31,11,11,19,19,9,19
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In diluted sweet liquid-syrup",31,13.7,11,19,19,31,19
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In fruit/vegetable juice",11,11,11,11,11,11,21
Fruit and fruit products,Canned or jarred cranberry,19,19,19,19,19,19,19
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In diluted sweet liquid-syrup",9.28,12,12,12,9.28,9.28,12
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In fruit/vegetable juice",12,12,12,12,12,12,12
Fruit and fruit products,Canned or jarred mandarin,7,32,32,32,17,7,17
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In diluted sweet liquid-syrup",20,20,20,20,17,20,17
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In fruit/vegetable juice",20,20,20,20,17,20,17
Fruit and fruit products,Canned or jarred mixed fruit,12,12,12,5,14,12,14
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In diluted sweet liquid-syrup",6,12.9,7,5,14,7,5
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In fruit/vegetable juice",6,7,7,7,10,7,9
Fruit and fruit products,Canned or jarred peach,2,3,3,4,3,3,3
Fruit and fruit products,"Canned or jarred peach, MEDIUM In diluted sweet liquid-syrup",2,5,5,3,3,2,3
Fruit and fruit products,"Canned or jarred peach, MEDIUM In fruit/vegetable juice",5,5,5,5,4,5,4
Fruit and fruit products,Canned or jarred pear,5,11,11,11,14,5,14
Fruit and fruit products,"Canned or jarred pear, MEDIUM In diluted sweet liquid-syrup",11,6,7,6,14,11,6
Fruit and fruit products,"Canned or jarred pear, MEDIUM In fruit/vegetable juice",7,7,7,7,6,7,6
Fruit and fruit products,Canned or jarred pineapple,20,16,16,13,10,14,10
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In diluted sweet liquid-syrup",20,14.5,11,6,10,20,6
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In fruit/vegetable juice",20,11,11,11,8,20,8
Fruit and fruit products,Canned or jarred plum,16,16,16,16,9,16,9
Fruit and fruit products,"Canned or jarred plum, MEDIUM In diluted sweet liquid-syrup",12,10,10,10,9,12,9
Fruit and fruit products,"Canned or jarred plum, MEDIUM In fruit/vegetable juice",10,10,10,10,10,10,10
Fruit and fruit products,Canned or jarred sour cherry,10,10,10,10,10,10,10
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In diluted sweet liquid-syrup",5.32,6,6,6,5.32,5.32,6
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In fruit/vegetable juice",6,6,6,6,6,6,6
Fruit and fruit products,Canned or jarred sweet cherry,18,18,18,18,15,18,15
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In diluted sweet liquid-syrup",11,12,11,12,15,11,15
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In fruit/vegetable juice",12,11,11,11,12,12,11
Fruit and fruit products,Carambolas,18,3.5,6,3.5,5,18,5
Fruit and fruit products,Cherimoyas,23,13,13,13,10,23,13
Fruit and fruit products,Cherries (sweet),18,11,17,30,20,18,13
Fruit and fruit products,Chocolate coated dried fruit,4,4,4,4,4,4,4
Fruit and fruit products,Chokecherries,50.9,50.9,50.9,50.9,50.9,50.9,50.9
Fruit and fruit products,Citrons,33,33,,33,33,33,33
Fruit and fruit products,Citrus fruit peel,134,134,134,55,130,134,130
Fruit and fruit products,Cloudberries,16,14,14,14,19.7,15,14
Fruit and fruit products,Common banana,7,4.8,7,7,6,6,6
Fruit and fruit products,"Common banana, PROCESS Baking",6.7,7,7,7,14,,7
Fruit and fruit products,"Common banana, PROCESS Cooking in water",7,7,7,7,7,7,7
Fruit and fruit products,"Common banana, PROCESS Steaming",7,7,7,7,7,7,7
Fruit and fruit products,Cranberries,13,14,14,14,15,13,12
Fruit and fruit products,Dates,42.9,65,65,24,24,42.9,24
Fruit and fruit products,Dewberries and similar-,26,35,26,35,60,26,35
Fruit and fruit products,Dried apples,38,30,30,40,50,14,16
Fruit and fruit products,Dried apricots,98.3,55,82,67,90,45,92
Fruit and fruit products,Dried bananas,8.5,23,23,23,14.5,,13
Fruit and fruit products,Dried dates,51.3,50.6,63,69,70,32,45
Fruit and fruit products,Dried figs,,165,193,186,162,144,250
Fruit and fruit products,Dried pears,34,48,48,48,100,34,55
Fruit and fruit products,Dried prunes,67,41,41,59,30,51,34
Fruit and fruit products,"Dried prunes, PROCESS Baking",30,40,40,40,30,30,40
Fruit and fruit products,"Dried prunes, PROCESS Cooking in water",17,17,17,17,19,17,19
Fruit and fruit products,"Dried prunes, PROCESS Steaming",16,16,16,16,19,16,19
Fruit and fruit products,Dried vine fruits (raisins etc.),54,56,80,78,50,49,46
Fruit and fruit products,Elderberries,35,35,35,35,37,35,37
Fruit and fruit products,Figs,57.2,38.7,54,43,54,35,38
Fruit and fruit products,Fruit chips,138,30,30,30,138,138,13
Fruit and fruit products,"Fruit compote, apple",3.5,3.5,5,3.5,4,3.5,4
Fruit and fruit products,"Fruit compote, apricot",,10,10,10,12,,12
Fruit and fruit products,"Fruit compote, mixed fruit",8,8,8,11,8,8,8
Fruit and fruit products,"Fruit compote, peach",4,4,4,4,4,4,4
Fruit and fruit products,"Fruit compote, pear",7,7,7,7,8,7,8
Fruit and fruit products,"Fruit compote, pineapple",13,13,13,13,13,13,13
Fruit and fruit products,"Fruit compote, plum",10,10,10,10,10,10,10
Fruit and fruit products,"Fruit compote, sour cherry",9,9,9,9,9,9,9
Fruit and fruit products,"Fruit compote, sweet cherry",18,18,18,18,10,18,10
Fruit and fruit products,Fruit or fruit-vegetable puree,4,4,4,4,4,4,4
Fruit and fruit products,Fruit preparations for fillings and/or flavouring,8,8,8,8,14,8,30
Fruit and fruit products,Fruit salad,23,14.5,15,14.5,17,,17
Fruit and fruit products,Gooseberries and similar-,29,26,29,26,30,34,28
Fruit and fruit products,Granate apples,,3,8,,8,3,12
Fruit and fruit products,Grapefruits,33,23.2,26,17,21,12,23
Fruit and fruit products,Guavas and similar-,,8,17,10,20,20,13
Fruit and fruit products,"Jam, apricots",8,9.1,8,20,8,8,10
Fruit and fruit products,"Jam, apricots, SWEET Fructose",6,6,6,6,6,6,6
Fruit and fruit products,"Jam, blackberries",18,18,18,18,8,18,12
Fruit and fruit products,"Jam, blackberries, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, blueberries",20,7,7,7,8,7,8
Fruit and fruit products,"Jam, blueberries, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, cranberries",20,6,6,6,8,6,8
Fruit and fruit products,"Jam, cranberries, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, currants (black)",20,17,17,17,8,17,12
Fruit and fruit products,"Jam, currants (black), SWEET Fructose",10,16,16,16,10,10,16
Fruit and fruit products,"Jam, currants (red)",20,13,13,13,8,13,12
Fruit and fruit products,"Jam, currants (red), SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, gooseberries",11,11,11,11,8,11,8
Fruit and fruit products,"Jam, gooseberries, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, lingonberry",,6,6,6,8,14,8
Fruit and fruit products,"Jam, lingonberry, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, mixed fruit",6,19.5,6,18,8,6,8
Fruit and fruit products,"Jam, mixed fruit, SWEET Fructose",11,16,16,16,20,11,16
Fruit and fruit products,"Jam, oranges",32,41.1,32,35,8,32,8
Fruit and fruit products,"Jam, oranges, SWEET Fructose",24,16,16,16,24,24,16
Fruit and fruit products,"Jam, peaches",3,3,3,3,8,3,10
Fruit and fruit products,"Jam, peaches, SWEET Fructose",6,6,6,6,6,6,6
Fruit and fruit products,"Jam, plums",3,3,3,39,8,3,10
Fruit and fruit products,"Jam, plums, SWEET Fructose",6,6,6,6,6,6,6
Fruit and fruit products,"Jam, raspberries",20,15,15,15,8,15,12
Fruit and fruit products,"Jam, raspberries, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, rose hips",71,71,71,71,20,71,20
Fruit and fruit products,"Jam, rose hips, SWEET Fructose",16,16,16,16,16,16,16
Fruit and fruit products,"Jam, sour cherry",9,9,9,9,8,9,8
Fruit and fruit products,"Jam, sour cherry, SWEET Fructose",6,6,6,6,6,6,6
Fruit and fruit products,"Jam, strawberries",18,17,10,17,8,18,12
Fruit and fruit products,"Jam, strawberries, SWEET Fructose",15,16,16,16,15,15,16
Fruit and fruit products,"Jam, sweet cherry",9,10.5,9,10.5,8,9,10
